親カテゴリ,H.集計フラグ,H.店舗,H.伝票番号,H.伝票番号枝番,H.元伝票番号,H.合算先伝票番号,H.集計対象営業年月日,H.集計営業年,H.集計営業月,H.集計営業日,H.曜日,H.支払ステータス,H.伝票発行日,H.伝票処理日,H.テーブル番号,H.客数（合計）,H.客数（男）,H.客数（女）,H.深夜料金,H.テーブルチャージ料金,H.サービス料金,H.総商品数,H.伝票金額,H.伝票税額,H.免税額（一般品）,H.免税額（消耗品）,D.免税区分,D.免税額,H.値引金額,H.値割引科目別金額（割引_*nothing*）,H.支払金額（現金）,H.支払金額（クレジットカード）,H.支払金額（ポイント）,H.支払金額（電子マネー）,H.支払金額（商品券：釣り無）,H.支払金額（商品券：釣り有）,H.支払金額（その他）,H.レジ担当者ID,H.スタイリスト（理美容のみ）,H.受付番号,H.テーブル合算後伝票番号,H.税集計区分,H.支払メモ,H.領収書発行回数,H.領収書発行最終日付,H.キッチンプリンタ印字成否,H.キッチンプリンタ印字日付,H.レシートプリンタ印字成否,H.レシートプリンタ印字日付,H.基幹転送成否,H.基幹転送日付,C.お客様,C.お客様代表,C.客層,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.商品カテゴリ3,D.商品カテゴリ4,D.商品カテゴリ5,D.帳票集計対象商品,D.商品,D.サブメニュー,D.商品印字成否,D.サブメニュー印字成否,D.価格,D.数量,D.優先ステータス,D.オーダーメモ,D.オーダー担当者,D.オーダー日時,D.配膳済担当者,D.配膳済日時,D.オーダーキャンセル担当者,D.オーダーキャンセル日時,D.オーダーステータス
,*,003:大和乃山賊,No:201900300001070,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:31:49,2018/06/02 22:53:24,000000004:カウンター4,2,0,2,0,0,0,13,7792,572,0,0,0:対象外,0,0,0,7792,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:53:27,1:成功,2018/06/02 22:53:51,,,,4,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 18:31:49,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001070,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:31:49,2018/06/02 22:53:24,000000004:カウンター4,2,0,2,0,0,0,13,7792,572,0,0,0:対象外,0,0,0,7792,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:53:27,1:成功,2018/06/02 22:53:51,,,,3,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 18:31:49,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001070,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:31:49,2018/06/02 22:53:24,000000004:カウンター4,2,0,2,0,0,0,13,7792,572,0,0,0:対象外,0,0,0,7792,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:53:27,1:成功,2018/06/02 22:53:51,,,,12,ドリンク,単品 ウィスキー,,,,Yes,00000000732:ライムハイボール,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:09:34,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001070,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:31:49,2018/06/02 22:53:24,000000004:カウンター4,2,0,2,0,0,0,13,7792,572,0,0,0:対象外,0,0,0,7792,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:53:27,1:成功,2018/06/02 22:53:51,,,,13,ドリンク,単品 ウィスキー,,,,Yes,00000000734:ゆずハイボール,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:09:34,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,8,フード,山賊の揚げ物,,,,Yes,00000000664:若鶏の唐揚げ,,1:成功,,580,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,1,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,2,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,9,フード,大和の和え野菜,,,,Yes,00000000645:温玉シーザーサラダ,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,7,フード,山賊の逸品,,,,Yes,00000000670:茄子と豆腐の揚げ出し,,1:成功,,650,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,6,フード,山賊の逸品,,,,Yes,00000000672:丸那須と獅子唐の肉味噌炒め,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,5,フード,山賊の逸品,,,,Yes,00000000673:こだわりの出汁巻き,,1:成功,,620,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,10,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 19:28:29,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,3,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,13,ドリンク,単品 ウィスキー,,,,Yes,00000000730:ハイボール,,1:成功,,450,1,0:設定なし,,0301:店長,2018/06/02 20:14:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,14,ドリンク,単品 ソフトドリンク,,,,Yes,00000000759:ジンジャエール,,1:成功,,380,1,0:設定なし,,0303:アルバイト,2018/06/02 20:51:31,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,12,ドリンク,単品 ソフトドリンク,,,,Yes,00000000762:ウーロン茶,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/02 20:14:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,11,ドリンク,単品 ソフトドリンク,,,,Yes,00000000762:ウーロン茶,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/02 19:54:57,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,4,ドリンク,単品 ソフトドリンク,,,,Yes,00000000762:ウーロン茶,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/02 18:53:33,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,15,ドリンク,単品 ソフトドリンク,,,,Yes,00000000762:ウーロン茶,,1:成功,,380,1,0:設定なし,,0303:アルバイト,2018/06/02 20:51:31,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001071,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:53:33,2018/06/02 22:20:45,000000016:掘りごたつ4,2,1,1,0,0,0,16,8375,615,0,0,0:対象外,0,0,0,8375,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:20:49,1:成功,2018/06/02 22:21:10,,,,16,フード,甘,,,,Yes,00000000776:抹茶アイス最中,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:55:09,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,5,フード,山賊の揚げ物,,,,Yes,00000000666:天ぷら盛り合わせ,,1:成功,,980,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,13,フード,山賊の逸品,,,,Yes,00000000668:アサリの酒蒸し,,1:成功,,680,1,0:設定なし,,0303:アルバイト,2018/06/02 19:31:40,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,6,フード,山賊の逸品,,,,Yes,00000000670:茄子と豆腐の揚げ出し,,1:成功,,650,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,8,フード,囲炉裏焼き,,,,Yes,00000000679:生麩の田楽焼き,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,4,ドリンク,単品 果実酒,,,,Yes,00000000815:ラ・フランス酒,ソーダ割りx1,1:成功,,580,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,14,ドリンク,単品 果実酒,,,,Yes,00000000815:ラ・フランス酒,ソーダ割りx1,1:成功,,580,1,0:設定なし,,0301:店長,2018/06/02 20:18:17,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,11,フード,山賊の〆,,,,Yes,00000000689:鯛茶,,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 19:31:40,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,12,フード,山賊の〆,,,,Yes,00000000692:鮭いくらチャーハン,,1:成功,,880,1,0:設定なし,,0303:アルバイト,2018/06/02 19:31:40,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,9,ドリンク,単品 果実酒,,,,Yes,00000000740:あらごし梅酒,ソーダ割りx1,1:成功,,620,1,0:設定なし,,0303:アルバイト,2018/06/02 19:31:40,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,10,ドリンク,単品 果実酒,,,,Yes,00000000742:あらごしみかん酒,ソーダ割りx1,1:成功,,620,1,0:設定なし,,0303:アルバイト,2018/06/02 19:31:40,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,3,ドリンク,単品 サワー,,,,Yes,00000000786:ライムサワー,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,1,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,2,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001072,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:56:02,2018/06/02 20:45:14,000000006:カウンター6,2,0,2,0,0,0,14,9725,715,0,0,0:対象外,0,0,0,9725,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 20:45:18,1:成功,2018/06/02 20:45:29,,,,7,フード,大和の和え野菜,,,,Yes,00000000644:豪快山賊サラダ,,1:成功,,780,1,0:設定なし,,0301:店長,2018/06/02 18:56:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,4,フード,一品料理,,,,Yes,00000000944:堪能コース,,1:成功,,3500,1,0:設定なし,,0301:店長,2018/06/02 18:59:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,2,フード,一品料理,,,,Yes,00000000944:堪能コース,,1:成功,,3500,1,0:設定なし,,0301:店長,2018/06/02 18:59:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,10,フード,山賊の揚げ物,,,,Yes,00000000661:こぼれフライドポテト,,1:成功,,520,1,0:設定なし,,0301:店長,2018/06/02 21:56:20,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,11,フード,山賊の揚げ物,,,,Yes,00000000661:こぼれフライドポテト,,1:成功,,520,1,0:設定なし,,0301:店長,2018/06/02 22:10:24,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,5,ドリンク,単品 スピリッツ,,,,Yes,00000000748:ウォッカ,モスコミュールx1,1:成功,,0,0,0:設定なし,,0303:アルバイト,2018/06/02 19:17:07,, ,0301:店長,2018/06/02 20:23:27,30:キャンセル済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,8,ドリンク,大和の地酒,,,,Yes,00000000779:春鹿 旨口四段仕込,冷酒x1,1:成功,,750,1,0:設定なし,,0301:店長,2018/06/02 21:35:32,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,1,フード,一品料理,,,,Yes,00000000944:堪能コース,,1:成功,,3500,1,0:設定なし,,0301:店長,2018/06/02 18:59:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,3,フード,一品料理,,,,Yes,00000000944:堪能コース,,1:成功,,3500,1,0:設定なし,,0301:店長,2018/06/02 18:59:02,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,6,ドリンク,山口の地酒,,,,No,00000001328:八海山,冷酒x1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 21:14:29,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001073,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 18:59:02,2018/06/02 22:37:32,000000021:掘りごたつ9,4,3,1,0,0,0,11,21115,1561,0,0,0:対象外,0,0,0,0,21115,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:37:36,1:成功,2018/06/02 22:38:10,,,,7,ドリンク,山口の地酒,,,,No,00000001327:久保田 千寿,冷酒x1,1:成功,,880,1,0:設定なし,,0303:アルバイト,2018/06/02 21:14:29,, ,, ,20:配膳済
